tile_id,cloud_cover,date,spatial_cover,http_links,s3_links
T14TNS,4,2022-07-29,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14TNS.2022210T172911.v2.0/HLS.S30.T14TNS.2022210T172911.v2.0.Fmask.tif'}"
T14TNS,1,2022-09-27,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14TNS.2022270T173111.v2.0/HLS.S30.T14TNS.2022270T173111.v2.0.Fmask.tif'}"
T14UMU,5,2022-03-09,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14UMU.2022068T174049.v2.0/HLS.S30.T14UMU.2022068T174049.v2.0.Fmask.tif'}"
T14UMU,0,2022-04-18,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14UMU.2022108T173859.v2.0/HLS.S30.T14UMU.2022108T173859.v2.0.Fmask.tif'}"
T14UMU,0,2022-06-17,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T14UMU.2022168T173909.v2.0/HLS.S30.T14UMU.2022168T173909.v2.0.Fmask.tif'}"
T17TKG,0,2022-03-20,93,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T17TKG.2022079T161951.v2.0/HLS.S30.T17TKG.2022079T161951.v2.0.Fmask.tif'}"
T17TKG,1,2022-06-21,91,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T17TKG.2022172T162911.v2.0/HLS.S30.T17TKG.2022172T162911.v2.0.Fmask.tif'}"
T17TKG,2,2022-09-14,91,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T17TKG.2022257T162839.v2.0/HLS.S30.T17TKG.2022257T162839.v2.0.Fmask.tif'}"
T16SGA,0,2022-03-02,95,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T16SGA.2022061T161059.v2.0/HLS.S30.T16SGA.2022061T161059.v2.0.Fmask.tif'}"
T16SGA,0,2022-05-11,95,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T16SGA.2022131T160829.v2.0/HLS.S30.T16SGA.2022131T160829.v2.0.Fmask.tif'}"
